,Text,,,,,,,,,,,,,,,,,,,,,Label
14184,WTH is an Amazon Hub Locker cant wait for my things to be delivered in 3 weeks,,,,,,,,,,,,,,,,,,,,,1
14185,tori amazon I may need one for my locker at work too pic twitter com lIvBQBMfsL,,,,,,,,,,,,,,,,,,,,,1
14186,What stores are OPEN All I visit CLOSED One I frequent is MOVING but reinforcement permits in new place denied One store bounced me violently I ll need an Amazon LOCKER and tobacco pouches like since you started When do you reopen Urgent NYC is mostly a scare,,,,,,,,,,,,,,,,,,,,,0
14187,P5R begins now Had to go pick it up a day late because it was originally going to the Mall Amazon locker Oops,,,,,,,,,,,,,,,,,,,,,1
14188,shout out to the guy who runs the 7 11 Hes an awesome dude PS I wish that specific 7 11 had locker,,,,,,,,,,,,,,,,,,,,,1
14189, amazon locker open and harass break locker keep delaying psychos death dying to hijack me 0104 20200401103903 mp4,,,,,,,,,,,,,,,,,,,,,1
14190,So I need to purchase of all things a padlock for my locker at work Because they don t allow any jackets or cel phones in the office I m looking on amazon but the descriptions all sound the same,,,,,,,,,,,,,,,,,,,,,1
14191,I love how Locker offers next day delivery on emergency items at checkout but when you select it it is the same delivery as getting it delivered to my place,,,,,,,,,,,,,,,,,,,,,1
14192,Does going to a supermarket to pick up a parcel from an Amazon locker count as essential Hehe,,,,,,,,,,,,,,,,,,,,,1
14193,Comparing valuations Amazon 940 billion Walmart Costco Target Best Buy Nordstrom Kohls Foot Locker 751 billion Home Depot combined Macys The Gap Lowes Wayfair Michaels GameStop Big Lots Childrens Place Urban Outfitters Guess Abercrombie Office Depot,,,,,,,,,,,,,,,,,,,,,1
14194,Or make an Amazon wishlist But they open your mail like assholes so unless you have an Amazon locker location near you,,,,,,,,,,,,,,,,,,,,,1
14195,Also Amazons locker system is a great option for contactless pick up I just recommend wiping surfaces before touching them,,,,,,,,,,,,,,,,,,,,,1
14196,I ve got to go to an Amazon locker for some wood chips for smoking the pastrami so might try mattas for rye flour,,,,,,,,,,,,,,,,,,,,,1
14197,Hi guys I have a parcel in the amazon locker its just inside the shop near the entrance do i still queue up for this Ty,,,,,,,,,,,,,,,,,,,,,1
14198,Well at least now I have an Amazon locker option if it s not huge,,,,,,,,,,,,,,,,,,,,,0
14200,thank you so much they actually brought it to the amazon hub locker which i didn t realize we had ILY,,,,,,,,,,,,,,,,,,,,,1
14201,I asked if they would consider Amazon Prime orders to do curbside store pickup Sorta like Amazon locker for groceries I know their delivery guys gals are overloaded But I d go pick up food if I don t have to go inside,,,,,,,,,,,,,,,,,,,,,1
14202,Can t you just store it in an Amazon locker,,,,,,,,,,,,,,,,,,,,,1
14203,are we talking about my local amazon locker twitter com t9Zb83n9GA,,,,,,,,,,,,,,,,,,,,,1
14204, Amazon harass again on locker full now Nick locker near arabel apartments 3003 2020 03 30 00 46 36 mp4,,,,,,,,,,,,,,,,,,,,,1
14205, Amazon harass locker full cannot collect and not available for locker non stop press cannot pick up sim tray 2403 2020 03 24 17 07 15 mp4,,,,,,,,,,,,,,,,,,,,,1
14206, Amazon order cancel and harass to accident Meininger and purchase try Shell tank station near Holiday Inn Prenzlaur Amazon hasrass cannot deliver locker full 2403 2020 03 24 12 44 54 mp4,,,,,,,,,,,,,,,,,,,,,1
14207,Just finished this Great read and highly accessible for students I believe vol 2 has just arrived in my Amazon locker too twitter com LV2uLJV3NC,,,,,,,,,,,,,,,,,,,,,1
14208,I still have to queue up to get into supermarket just to pick up my parcel from an Amazon locker,,,,,,,,,,,,,,,,,,,,,1
14209,listening to Gov Hogan on CNN and im just like can I go to the amazon locker to get my packages,,,,,,,,,,,,,,,,,,,,,1
14210,Absolutely You are just so cute its not like you need it but a lot of viewers appreciate the extra effort girls put in to what they do Regardless youre already doing so well I actually suggest an amazon wishlist to connect to OF and twitter You can send gifts to a locker,,,,,,,,,,,,,,,,,,,,,1
14211,hi looking for some help I returned a package over 2 weeks ago and still havent had my refund The status says item is on the way back I dropped it off at your amazon hub locker location on the 12th March Any help as this is a lot of money in this item outstanding,,,,,,,,,,,,,,,,,,,,,1
14212,I ll send you two Just let me know which Amazon locker to use and a timeframe ,,,,,,,,,,,,,,,,,,,,,1
14213,Check out Under Armour Mens Locker Iii Slide Sandal by Under Armour via,,,,,,,,,,,,,,,,,,,,,1
14214,your driver just left all our boxes unattended in the lobby of the apartment building 15ft from our mostly empty package locker system,,,,,,,,,,,,,,,,,,,,,0
14215,Me He should pick me Because and I say this as a dedicated introvert if I don t get out my house farther than the 7 11 Amazon locker I m going to become a socially distant serial killer Do not doubt me I can make that work,,,,,,,,,,,,,,,,,,,,,0
14216,False alarm cant claim something out of an amazon locker when THEY NEVER TOLD YOU IT WAS IN THERE IN THE FIRST PLACE ,,,,,,,,,,,,,,,,,,,,,0
14217,Same with unused funds i e RailDeck or old stuff sitting around in a seized property locker 4 years years Why NOT sell it on Amazon Kajiji Wish or something like that That would save some of the cost 4 storage space might generate much needed funds at the same time,,,,,,,,,,,,,,,,,,,,,1
14218,1 Tom Izzo picks up a weird hobby like scrapbooking or birdwatching Brings it back to the team bores them to tears and loses the locker room 2 Women won t go back to wearing bras when this is over 3 Amazon employees are walking out on Monday their demands are met,,,,,,,,,,,,,,,,,,,,,0
14219,whats a Amazon locker,,,,,,,,,,,,,,,,,,,,,1
14220,Well go ahead and send each of us one to an Amazon locker near us,,,,,,,,,,,,,,,,,,,,,1
14221,That s me tomorrow when I have to head to the Downtown Whole Foods to pick up my protective cowl at the Amazon locker,,,,,,,,,,,,,,,,,,,,,1
14222,is 1850 M Street NW location open in Washington DC Ive called and got no answer I went there on Friday to pick up a package from the amazon locker and it was close That was around 5pm,,,,,,,,,,,,,,,,,,,,,1
14223,oh isn t there an amazon locker next to you or it just doesn t deliver food to amazon lockers,,,,,,,,,,,,,,,,,,,,,1
14224,Hello is the Amazon Hub Locker store in Berkeley CA open for returns right now due to the COVID 19 restrictions and closures Thanks Address MLK Student Union 2495 Bancroft Way Room 235 Berkeley CA 94720,,,,,,,,,,,,,,,,,,,,,1
14225,Say you need to put in an order for something at an Amazon locker when you re in a different work office than normal you don t want your personal crap appearing on a work screen when you re just buying extra socks,,,,,,,,,,,,,,,,,,,,,0
14226,COOOOOOOOL WE MIGHT GET A AMAZON LOCKER AT OUT STORE goodbye money,,,,,,,,,,,,,,,,,,,,,1
14227,call your stores and tell them that if people pick up from the locker they don t need to walk all the way thru the store to exit Your managers are too stupid to use some common sense I ll just order from Amazon,,,,,,,,,,,,,,,,,,,,,0
14228,I ve also seen the locker shelf work pretty good Amazon sells them f9r 15 pic twitter com 4ZZp9sydHH,,,,,,,,,,,,,,,,,,,,,1
14229,Gotta send it it to a amazon locker,,,,,,,,,,,,,,,,,,,,,1
14230,Damn My physical copy is hostage on an Amazon locker to far from my house,,,,,,,,,,,,,,,,,,,,,1
14231,So just fuck an amazon locker ,,,,,,,,,,,,,,,,,,,,,0
14232,Send it to an amazon locker or somebody house,,,,,,,,,,,,,,,,,,,,,1
14233,You should start sending them to an Amazon locker I used to have to do that for the same reason,,,,,,,,,,,,,,,,,,,,,1
14234,Yeah I m kinda upset that it happened but not much I can do about it I m also unsure which neighbor this is I only know that they drove to my place Amazon said USPS delivered my package via a parcel locker which requires USPS to put another key in my locked mailbox,,,,,,,,,,,,,,,,,,,,,0
14235,Check out this Amazon deal Puroma 2 Pack Combination Lock 4 Digit Padlock for School Gym Locker Sports Locker Fence Toolbox Case Hasp Storage Black by Puroma,,,,,,,,,,,,,,,,,,,,,0
14236,Had to pick up a package at an Amazon locker and this is like the Times Square of LA but pic twitter com K1dhODx1yO  at Dolby Theatre,,,,,,,,,,,,,,,,,,,,,1
14237,Would I be able to ship to an Amazon locker in your general area You gotta be able to be sanitized,,,,,,,,,,,,,,,,,,,,,1
14238,Check out this Amazon deal Workablez Magnetic Pencil Holder 2 Generous Compartments Magnetic Storage Basket Organizer Extra Strong Magnets Perfect Mesh Pen Holder to Hold Whiteboard Locker Accessories by Workablez via,,,,,,,,,,,,,,,,,,,,,1
14239,Magnetic Dry Erase Marker Holder Pen and Eraser Holder for Whiteboard Magnet Pencil Cup Utility Storage Organizer for Office Refrigerator Locker and Metal Cabinets 2 Pack via,,,,,,,,,,,,,,,,,,,,,0
14240,I just got my locker shelf from Amazon This is going to be my flow too,,,,,,,,,,,,,,,,,,,,,1
14241,I finally got my copy of the 2nd edition of s textbook today walking to an Amazon locker to get your book in a world surrounded by such an apocalyptic ish atmosphere feels so special in this time when cherry blossoms are coming out in Japan Im in the UK btw pic twitter com MWkYGBpF7M,,,,,,,,,,,,,,,,,,,,,1
14242,Check out this Amazon deal Puroma 2 Pack Combination Lock 4 Digit Padlock for School Gym Locker Sports Locker Fence Toolbox Case Hasp Storage Black by Puroma via,,,,,,,,,,,,,,,,,,,,,0
14243,Heading off to Amazon locker i seem to have a gift waiting for me So exciting x,,,,,,,,,,,,,,,,,,,,,1
14244,My meaningless thing from amazon finally arrived today I used plastic grocery bag hands to retrieve it from the locker and threw it and the bags into the trunk of my car so it can chill in quarantine for a day or so Apparently rona won t live more than a day on cardboard,,,,,,,,,,,,,,,,,,,,,1
14245,Making the best of this quarantine weekend Also I sure as hell used gloves and Clorox wipes to pick theses up from my Amazon locker twitter com CvutKt27Eh,,,,,,,,,,,,,,,,,,,,,1
14246,Amazon been dog shit for a while bottom tier service if its not an Amazon Locker ,,,,,,,,,,,,,,,,,,,,,0
14247,When I asked for less excitement in 2020 I wasn t thinking of so little excitement that I d eagerly anticipate tomorrow s trip to Rite Aid to pick up trash bags from an Amazon Locker,,,,,,,,,,,,,,,,,,,,,0
14248,ahhh makes sense what about those Amazon locker things Idk how they work but,,,,,,,,,,,,,,,,,,,,,1
14249,bruhhhhhhh mdf open ya locker amazon fire playing wit ya mummy getting gangbang,,,,,,,,,,,,,,,,,,,,,1
14250,5500 Holmes Place in Alexandria VA is only minutes from the new Amazon Headquarters With a very open floor plan kitchen has a lot of counter cabinet space washer dryer is in unit Storage Locker For more info click below pic twitter com mX56kLlyjl,,,,,,,,,,,,,,,,,,,,,1
14251,Good news I am seeing a bit of foot traffic at hotel I work at today Bad news It involved the Amazon locker on our property Sigh,,,,,,,,,,,,,,,,,,,,,1
14252,Amazon s acting a little weird It said the stuff I ordered will be in the locker location by Sunday then to may surprise it said it ll come today then I got an email saying it s delayed for about 24 hours but the site still says arriving today by 9 pm I m so confused,,,,,,,,,,,,,,,,,,,,,0
14253,Im willing to go out to the Amazon Locker to pick it up at this point because itll be an excuse to nab milk AND THIS GOOD GAME WELL BOTH BE SCREAMING FROM OUR APARTMENT WINDOWS,,,,,,,,,,,,,,,,,,,,,1
14254,Anyone in Clifton know if the Amazon locker hub is open,,,,,,,,,,,,,,,,,,,,,1
14255,hiya I have ordered two cards for Mum coming on separate days but I had them sent to Amazon Locker which may have been stupid in hindsight but do you think you would be able to pick them up if I send you the codes,,,,,,,,,,,,,,,,,,,,,0
14256,Could you get it delivered to an Amazon locker rather than your own address or the post office Then all you need is the code to open the locker door which Amazon sends you when it s delivered the parcel to the locker,,,,,,,,,,,,,,,,,,,,,1
14257,I gotnmy items faster by having then shipped to a locker Also Amazon continues to be trash ,,,,,,,,,,,,,,,,,,,,,1
14258,That s the best way to go I moved to a new spot that got a Amazon locker I ve had 0 issues since being here all packages from all carriers go in the locker I get a text soon as it s put in there,,,,,,,,,,,,,,,,,,,,,1
14259,Amazon Locker Pickup at in PEORIA AZ pic twitter com s37XAQr5Tk,,,,,,,,,,,,,,,,,,,,,1
14260,I only go out to pick up packages from the Amazon locker at the convenience store maybe once a week,,,,,,,,,,,,,,,,,,,,,1
14261,it s great that are still operating but would you consider including a handy pack of antibacterial screen wipes with each locker pick up Great way of nudging your customers to clean the screen twitter com mtBQQrsA0X,,,,,,,,,,,,,,,,,,,,,1
14262,The Amazon locker location i normally use is closed for business and I am unable to claim my merchandise I do Or want to wait Can you give me credit if I I cancel the pick up,,,,,,,,,,,,,,,,,,,,,0
14263,Day 13 Walk to Locker how to use it to be O via,,,,,,,,,,,,,,,,,,,,,1
14264,Apologies for any inconvenience Simon If it s not possible to deliver a parcel successfully to an Amazon Hub Locker location the parcel would be returned and you will receive a refund You can find more info here TS,,,,,,,,,,,,,,,,,,,,,1
14265,FedEx needs an overhaul from the CEO on down to the drivers Amazon literally just delivered my package a day early and the driver personally made sure I could get it from locker location,,,,,,,,,,,,,,,,,,,,,1
14266,It looks like Amazon Locker by the concept Not very efficient in tour exprience sorry to hear you didn t get the expected benefits I have yet to experiment groceries since all that craziness started,,,,,,,,,,,,,,,,,,,,,0
14267,amazon locker was a life saver for me but idk if thats a thing there,,,,,,,,,,,,,,,,,,,,,1
14268,Just picked it up from the Amazon Locker lol but I bought it for stephanie pic twitter com GordmL6qkp,,,,,,,,,,,,,,,,,,,,,1
14269,Seller Locker is an automated SaaS for AMZN FBA Sellers to reclaim reimbursements from Amazon overcharges It works on commission only pic twitter com dcZpdkshng,,,,,,,,,,,,,,,,,,,,,1
14270,i m like an amazon locker for your baby jenny to will,,,,,,,,,,,,,,,,,,,,,1
14271,Had to nip to the Amazon locker outside Morrison s as today was the last day to collect two parcels I d ordered before lockdown it s busier than a sunny bank holiday out there with people walking all the place the beach road was crowded as hell,,,,,,,,,,,,,,,,,,,,,1
14272,I need to leave the house and go pick this book up from the locker But I dont want to get up someone go get it for me Plz pic twitter com 2K3fd2P6Uf,,,,,,,,,,,,,,,,,,,,,1
14274,What a huge piece of shit to steal from someone s front porch This is why I utilize Amazon locker now I might not like traveling to a store to get my shit but I be on a war path when people take things from me,,,,,,,,,,,,,,,,,,,,,1
14275,I hate when I order stuff on amazon and they ship it through USPS bc they act like theyre dumb and dont know how to use the locker where packages go They just keep sending my stuff back Now here I am staring out the window all day waiting for the mail man so I can get my box,,,,,,,,,,,,,,,,,,,,,0
14277,Quarantine day 15 I have made a new acquaintance His name is egg and he is an amazon locker I hope we may become friends pic twitter com LtAhhsMeFO,,,,,,,,,,,,,,,,,,,,,1
14278,I need to go get my@packages from the amazon locker but im scared of being pulled over help,,,,,,,,,,,,,,,,,,,,,1
14279,I think late afternoon will be less busy i need to pick up a parcel from the amazon locker which is inside Morrison s completely forgot about it today How are you passing time today,,,,,,,,,,,,,,,,,,,,,0
14280,UPS is up and running again I just got a notification that a package I was expecting last week is arriving downtown at an Amazon locker today Now I don t really want to pick it up They give you three days to pick up packages from lockers so I m going to wait,,,,,,,,,,,,,,,,,,,,,1
14281,Seriously happy to send you one can be an amazon locker near you dont need personal info like address,,,,,,,,,,,,,,,,,,,,,1
14282,Ive had an amazon box sitting in the mail locker for two days that I havent had the motivation to go get Until midnight thirty right now Its okay its only bubble wrap,,,,,,,,,,,,,,,,,,,,,1
14283,Send to an amazon locker,,,,,,,,,,,,,,,,,,,,,1
14284,You are truly f up over here Lazy driver hanging up the phone on me that leave the locker open pic twitter com oHxcMNWfGa,,,,,,,,,,,,,,,,,,,,,0
14285,If its from amazon you can get it delivered to a local locker usually a 7 11,,,,,,,,,,,,,,,,,,,,,0
14286,Amazon prime has a service where you can send packages to a local amazon locker They re usally at like 7 11s or pharmacy s and etc You go to it punch in a code they email you and you get your package there instead of shipping to your house,,,,,,,,,,,,,,,,,,,,,1
14287,Im so sorry Should we have a virtual birthday party Want me to send macarons or something I can order something yummy from amazon and have them delivered to a locker,,,,,,,,,,,,,,,,,,,,,0
14288,Kudos to for this our apartment just got a Hub Locker and I ve been constantly thinking about how this is the worst possible time for that pic twitter com NDect0qsXb,,,,,,,,,,,,,,,,,,,,,0
14289,Not yet Got an email earlier today about our Amazon Apartment Locker Theyre trying to move from tenant specific passcodes to screen reading a bar code from a message Its like the mail For now some channels need to keep moving,,,,,,,,,,,,,,,,,,,,,1
14290,Inbox Amazon Hub Apartment Locker email they are now providing barcodes to avoid touching the screen numpad sweet pic twitter com Bqff63JDm2,,,,,,,,,,,,,,,,,,,,,1
14291,Is there a way to have a parcel which has been dispatched to an Amazon Locker re sent to a residential address With the current restrictions it s not currently possible to make a trip to many lockers,,,,,,,,,,,,,,,,,,,,,1
14292,Environmental Cleanup Delivery Driver Amazon Tile store Foot Locker,,,,,,,,,,,,,,,,,,,,,1
14293,is there a way I can send you something through amazon Raichi doesn t really have an official figure but there s a cute chibi raichi I can do Amazon locker or po box send too pic twitter com w7kY6OcC9L,,,,,,,,,,,,,,,,,,,,,1
14294,I can t wait until this hits my Amazon locker No more running pic twitter com Co9NMiTh74,,,,,,,,,,,,,,,,,,,,,0
14295,A can give a collect I ll go there and collect or an Amazon locker because fuck that,,,,,,,,,,,,,,,,,,,,,0
14296,I have to take this package to the Amazon locker by the 29th but I ve become completely agoraphobic,,,,,,,,,,,,,,,,,,,,,1
14297,I have an item arriving tomorrow however it is being delivered to an Amazon locker in a building now temporarily closed and I can t change delivery on my account Can t reorder this item as it is sold out and limited edition Can it be redirected to my address,,,,,,,,,,,,,,,,,,,,,0
14298,My 50 flat screen i ordered was stolen because left it at my door instead of inside the amazon locker Thanks,,,,,,,,,,,,,,,,,,,,,1
14299,Try selecting an amazon locker as your delivery spot,,,,,,,,,,,,,,,,,,,,,1
14300,A free trade agreement would be nice too but there s an Amazon locker where I work so it s not essential,,,,,,,,,,,,,,,,,,,,,1
14301,Tip for Essential Services folks who can t In Car Delivery w Key by Amazon makes it possible to get Amazon Prime pkgs delivered securely to your Fordconveniently turns your vehicle into a personal mobile locker Info twitter com M7MolEhAYr,,,,,,,,,,,,,,,,,,,,,1
14302,Soon available in an Amazon locker or similar one ,,,,,,,,,,,,,,,,,,,,,1
14303,in the w most vulnerable Former Locker stocked up from since January Knew was coming Took steps early ass wipes beef jerky coffee sugar mre cheese all the staples Hospital food sucks,,,,,,,,,,,,,,,,,,,,,0
14304,30 mins drive to 515 E 44 Lubbock shipping facility to pickup Amazon pkg Doors locked sign on door closed for COVID 19 Understandable but customer service rep argued they werent closed and refused to offer solutions like sending the pkg to Amazon HUB locker Really,,,,,,,,,,,,,,,,,,,,,1
14305,That really didnt answer the question about time frame I know where to check status This is first time I returned via Amazon Locker and wanted to know timeframe,,,,,,,,,,,,,,,,,,,,,1
14306,5 jobs and 5 tags 1 High school locker cleaner 2 Bell Nursery Home Depot 3 Belltower books buyer 4 Assistant manager boxing gym 5 Amazon Flex Deliverer Youre up voth CoachMunafo,,,,,,,,,,,,,,,,,,,,,1
14307,I actually ordered parcels from Amazon to be delivered to a locker as far away as possible just so I can walk there tomorrow This is my life now,,,,,,,,,,,,,,,,,,,,,1
14308,Amazon Prime observation If you re seeing delivery times a month out right now try seeing what shipping to a nearby locker instead does,,,,,,,,,,,,,,,,,,,,,1
14309,You can always ship to an amazon locker for much faster delivery times,,,,,,,,,,,,,,,,,,,,,1
14310,I m at Katie Amazon Locker in Seattle WA,,,,,,,,,,,,,,,,,,,,,1
14311,Mentioned this to Dougy the other day Felt like Sam Bridges when I went to get my parcel from our Amazon Locker  had to decontaminate when I got in,,,,,,,,,,,,,,,,,,,,,0
14312,hello Whats the normal time frame for returning items via amazon locker Thank you,,,,,,,,,,,,,,,,,,,,,1
14313,Will the Amazon Locker in Highcross be accessible for people that live in apartments in the city which are not accessible by amazon delivery drivers,,,,,,,,,,,,,,,,,,,,,1
14314,I order stuff from Amazon and have it dropped off at a locker in the area and run out and pick it up Then I try to pick up a few things from the local stores because the huge Supermarket has been cleaned out and there s nothing left,,,,,,,,,,,,,,,,,,,,,1
14315,Well this stinks has a lot of ways to return something but there is no way to deal with a package that is stranded in a locker that is in a business that is closed for quarantine,,,,,,,,,,,,,,,,,,,,,0
14316,March 23 Amazon status End of daily shift Hundreds of people pass by in the passage to the locker room In 15 mins from the end of the shift an employee bus leaves All other safeguards in this situation lose their meaning will take responsibility for it,,,,,,,,,,,,,,,,,,,,,0
14317,Which reminds me I need to pick up my shipment of Starbucks instant from the Amazon locker Also damn I shouldve picked up some coffee from Costco for cold brew experimentation Oh well another time,,,,,,,,,,,,,,,,,,,,,0
14318,Someone outside my window is coughing and spittin up loogies This Amazon locker gloves vitamin pick up run will be the literal death of me Fuck,,,,,,,,,,,,,,,,,,,,,0
14319,Corona messing with your Amazon Prime Deliveries HINT change your shipping address to a local Amazon locker and you will see a significant change in dates of delivery ,,,,,,,,,,,,,,,,,,,,,1
14320,quick comment about Amazon Prime delivery delays Tried ordering a new router last night and was told I could expect it 4 21 changed the delivery address to my Amazon Locker and it expects it to arrive 3 28 Very strange,,,,,,,,,,,,,,,,,,,,,1
14321,hey there are tour shops still open today Need to collect a parcel from an in store Amazon locker Altrincham UK before you guys close tonight to a while Thank you,,,,,,,,,,,,,,,,,,,,,1
14322,Check out this Amazon deal Puroma 2 Pack Combination Lock 4 Digit Padlock for School Gym Locker Sports Locker Fence Toolbox Case Hasp Storage Black by Puroma via pic twitter com w5cal2NKff,,,,,,,,,,,,,,,,,,,,,0
14323,Absolutely no idea why I ordered off amazon yesterday and got it sent to the locker down the road Where did I think Id be,,,,,,,,,,,,,,,,,,,,,0
14324,HouseinBox Low Standing Locker Organizer Side End Table Office File Storage M  via,,,,,,,,,,,,,,,,,,,,,1
14325,HouseinBox Metal Locker Organizer Side End Table Office File Storage 2 Shelve  ,,,,,,,,,,,,,,,,,,,,,1
14326,Thats what you get for treating my house like an Amazon hub locker,,,,,,,,,,,,,,,,,,,,,1
14327,I tried to put an order with three items to be deliver to a locker near me but amazon keeps saying the location is full below one item toothbrush replacements When I change the shipping to a new locker location I get the same message,,,,,,,,,,,,,,,,,,,,,1
14328,I m curious what determines Amazon drivers decision to NOT put large orders in your designated Hub locker leaving A Whole PS4 outside in a fairly public apartment complex This would have been ALL bad anywhere else lol,,,,,,,,,,,,,,,,,,,,,1
14329,Amazon Locker Pickup at in PEORIA AZ pic twitter com sFgzWGPXRb,,,,,,,,,,,,,,,,,,,,,1
14331,I just used the barcode scan for my amazon locker for the first time Why was I living that way,,,,,,,,,,,,,,,,,,,,,1
14332,Yep Im always drinking that I even got the 3 pound mix off amazon and keep it in my gym club locker,,,,,,,,,,,,,,,,,,,,,1
14333,I noticed today that when I asked for a shipment of non essentials to my home the delivery date was April 30 but when I selected an Amazon locker for the delivery address the date changed to March 27,,,,,,,,,,,,,,,,,,,,,1
14334,I signed up for the Whole Foods shopper but willing to do the Locker or Warehouse jobs My son got one with an airport as an air cargo sorter,,,,,,,,,,,,,,,,,,,,,1
14335,yeah for real foot locker is nearly at Amazon s level people really do be wearing shoes,,,,,,,,,,,,,,,,,,,,,1
14337,Do you cover tele therapy for customers Because I just spent 20 min crying in front of an empty Amazon locker for a package Ive been trying to get since Wed,,,,,,,,,,,,,,,,,,,,,0
14338,When I Had a Good Walk Today and While I Was Out Ive Odered Something on Amazon That I Picked Up from The Locker I Had My Eye on This and Got for 14 Including P P Then It Is Other Sellers Selling On Off ,,,,,,,,,,,,,,,,,,,,,1
14339,I have a package I need to mail via amazon locker but I am scared,,,,,,,,,,,,,,,,,,,,,1
14340,My order was out for delivery to my home next delivery notice said it was delivered to a locker in Cleveland Ive tried using your chat option no one is available then Amazon logs of and ends the chat USPS made the delivery I can DM you the order number,,,,,,,,,,,,,,,,,,,,,1
14341,Just tried to place an Amazon order Prime estimated delivery to my address 4 19 2020 Delivery to a locker box just up the road this Saturday 3 28 2020 Their delivery drivers are overloaded,,,,,,,,,,,,,,,,,,,,,1
14342,I have an order marked as refund pending since the Amazon locker it was to be delivered is not accessible Is Lasership attempting to deliver to a closed address forever impacting my refund Their customer service never responds pic twitter com 74Gq6neHmv,,,,,,,,,,,,,,,,,,,,,0
14343,Unsafe working conditions continue According to a packer at Amazon s Staten Island facility To wade through all the people in the locker area you have to walk sideways ,,,,,,,,,,,,,,,,,,,,,1
14344,a bigger letter box or an external locked storage locker This one is small but big enough for your package there are storage chests and bins that are metal and lock all you do is give the delivery driver the combination that for some are different and change for each item pic twitter com BMn7YO4dxu,,,,,,,,,,,,,,,,,,,,,0
14345,Ok I just ordered something and it gave me this Saturday date delivery if I did the amazon locker thing But 4 21 if I had it delivered to my house,,,,,,,,,,,,,,,,,,,,,1
14346,Amazon prime hub locker,,,,,,,,,,,,,,,,,,,,,1
14347,Unpopular opinion We should close more stores early even after the coronavirus pandemic slows to a halt For those who have to shop after hours because of their long shifts at night jobs maybe a digital system like an Amazon locker could be put into place Just an idea,,,,,,,,,,,,,,,,,,,,,1
14348,Tried to find my local Whole Foods Didnt show up on the map Probably because its now called Amazon Hub Locker Sepulveda Why is this happening,,,,,,,,,,,,,,,,,,,,,1
14350,Wow I didn t know about that Is Amazon locker an option I suppose either way you re touching a door handle so bring your sanitizer,,,,,,,,,,,,,,,,,,,,,1
14351,The order arrived yesterday at their Locker Strange that I didn t get an alert,,,,,,,,,,,,,,,,,,,,,0
14352,I am in Do you think it s safe to have some delivered via amazon locker,,,,,,,,,,,,,,,,,,,,,1
14353,Does she have access to Amazon locker,,,,,,,,,,,,,,,,,,,,,1
14354,I had to change my delivery address due to the Amazon locker being closed due to coronavirus Now it s added 3 weeks to my delivery time What s up with that Plus I can not get connected to any customer support either,,,,,,,,,,,,,,,,,,,,,0
14355,Is there an Amazon locker near you That s the only way I ve ordered for the last 2 yrs,,,,,,,,,,,,,,,,,,,,,1
14356,Funko Pop Movies Happy Gilmore Happy and B Barker 2 Pack Multicolor 46849 will be shipped to Amazon Hub Locker Estimated delivery Mar 27 2020,,,,,,,,,,,,,,,,,,,,,1
14357,Since the first order of sata cables was destroyed well before they arrived I ordered another pack Said it would take 1 month to deliver to my house but now that I changed it to an amazon locker it ll be 5 days Not sure why best buy doesn t have sata 6 cables,,,,,,,,,,,,,,,,,,,,,1
14358,People are already stealing use an amazon locker if you have the option,,,,,,,,,,,,,,,,,,,,,1
14359,Ive never even heard of an amazon locker,,,,,,,,,,,,,,,,,,,,,1
14360,not sure if they have this service in light of this virus but sometimes it gives me the option to pick up from an amazon locker near me,,,,,,,,,,,,,,,,,,,,,1
14361,In Genoa a pharmacy is testing what s basically a repurposed Amazon Locker for people to pickup their medicines without queueing or getting in proximity of staff ,,,,,,,,,,,,,,,,,,,,,1
14362,Cant wait to pick up my set from the local Amazon locker,,,,,,,,,,,,,,,,,,,,,1
14363,Update Amazon wont let me enter the address Says its an invalid address Have to ship to a locker 20 min drive away,,,,,,,,,,,,,,,,,,,,,1
14364,There s an Amazon Locker in a 7 Eleven on the corner of Hollywood and Gower called Theron Any relation to Charlize Some other nearby lockers are Tasman Colt and Picante,,,,,,,,,,,,,,,,,,,,,0
14365,We re so sorry for the trouble Have you ever tried an Amazon locker You can also reach out to carriers and ask them to hold the item for pickup We hope this helps NG,,,,,,,,,,,,,,,,,,,,,0
14366,Since grocery stores are staying open Im gonna send something to an amazon locker for my friend baes birthday next week Im probably gonna get some fly ass socks boys love socks,,,,,,,,,,,,,,,,,,,,,1
14367,I got one from amazon like 8 inches for like less than 15 and u can have it shipped to a locker if u cant have it sent home,,,,,,,,,,,,,,,,,,,,,0
14368,is this suppose to happen The Amazon locker opened up a drawer and another package was already there I put mine in too but this doesnt seem right twitter com EKRKfHj2Lo,,,,,,,,,,,,,,,,,,,,,1
14369,was panic buying last week now im grabbing a remote controlled disco light ball from amazon locker,,,,,,,,,,,,,,,,,,,,,1
14370,My amazon locker bout to be full asf,,,,,,,,,,,,,,,,,,,,,1
14371,I got some Amazon s quite a few AJ Fernandez favorites in my locker Along with some whistle pig,,,,,,,,,,,,,,,,,,,,,0
14372,Is the Amazon locker still available at Orford I ve got a parcel being delivered there,,,,,,,,,,,,,,,,,,,,,1
14373,Hey you have an issue how do we return something if it s stranded in a locker that is in a business that is closed due to quarantine,,,,,,,,,,,,,,,,,,,,,0
14374,Just seen someone asking if their local library will be open next week so that they can pick up a parcel from the Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
